-0.07386465	0.019734673	0.037915163	0.075519234	-0.055347227	-0.010096544	-0.07063353	0.0036657788	0.06201599	0.010268468	-0.000503332	-0.022830352	-0.010014295	0.02551219	-0.03348128	-0.00010359549
0.004947984	0.091099806	0.1526576	0.20504452	-0.075871736	-0.037422143	-0.103928186	-0.114652075	0.1442423	-0.089284465	-0.08658181	-0.002906454	0.037745345	0.10897155	-0.09771146	0.09059831
0.016773133	0.06350933	0.18459852	0.19778211	-0.2303503	-0.15484737	-0.22886403	-0.11566816	0.30759838	-0.13967556	-0.14068587	-0.11224091	0.11730463	0.15303105	-0.1326439	0.25059
-0.17652029	0.27981398	-0.49824008	-0.5833801	0.52636606	0.45142186	0.4980819	0.46616995	-0.65794617	0.42685458	0.38192007	0.37605622	-0.4422449	-0.49229553	0.44683754	-0.5801756
-0.034820437	0.07031968	-0.046789747	-0.03345811	-0.023563117	0.015613014	0.06773435	0.012359851	0.015080235	0.08999764	0.03562586	0.0071896105	0.0067788186	-0.011677004	0.011239254	-0.026101487
0.08313489	-0.102730095	0.09765712	0.07423512	-0.081090145	-0.10523838	-0.02226768	-0.100595854	0.0795597	-0.0864797	-0.01230114	-0.07612166	0.01149018	0.11711223	-0.07696652	0.07738474
-0.29444656	0.32538944	-0.46098965	-0.45000213	0.4818531	0.43782333	0.46625644	0.4496128	-0.6120025	0.4356203	0.45220715	0.3489243	-0.4279837	-0.43801048	0.39710045	-0.5737286
-0.009093286	0.030638652	0.1327925	0.1060017	-0.072794534	-0.020206086	-0.014845554	-0.04866317	0.114192046	0.036169086	-0.010029235	-0.017470837	0.0508536	0.014005744	-0.020377064	0.07632143
-0.24124241	0.27859777	-0.47437784	-0.40336555	0.43110797	0.29520813	0.3999569	0.34361976	-0.49295905	0.34653568	0.31660104	0.3020477	-0.38978627	-0.30339926	0.37316498	-0.487334
-0.047967877	0.07859845	0.0105214985	0.036871497	0.022050492	-0.03333558	-0.041919935	-0.027389318	0.071537055	-0.010240044	-0.01381355	-0.0208432	0.036690168	-0.053175107	-0.027024036	-0.0008730213
-0.27338174	0.34731987	-0.48397753	-0.49431008	0.4788446	0.4101157	0.4851842	0.4369763	-0.59150285	0.49921975	0.4387956	0.35822666	-0.45528823	-0.44736153	0.45298803	-0.57512647
0.015529074	-0.024691	0.06937066	0.16161864	-0.12473081	-0.09002283	-0.12685007	-0.086189486	0.16155586	-0.11492237	-0.079137206	-0.07185928	0.059514124	0.06732065	-0.05664082	0.14166169
-0.0012091829	0.005058127	-0.24997996	-0.2896138	0.25668114	0.14808758	0.23708044	0.2384396	-0.40929666	0.20950598	0.18030198	0.16295095	-0.16717412	-0.19068317	0.18578798	-0.34843856
0.10790146	-0.08179775	0.4204753	0.4219409	-0.41668656	-0.26666266	-0.45938244	-0.32522836	0.5280192	-0.24200043	-0.28069088	-0.27844486	0.36176595	0.2906387	-0.320523	0.4236322
0.035632074	-0.07221793	0.036943886	0.06464433	-0.016265823	-0.08205045	-0.044789843	-0.0343055	0.038536124	-0.04505973	-0.10508462	-0.011862479	0.022825949	0.052619033	-0.014970537	0.10125063
0.0070497375	0.011020228	0.052137647	-0.013996267	0.03790995	0.013002159	0.0474635	0.008129441	0.037607286	-0.021394894	-0.014633902	-0.003208796	-0.0474034	-0.017898016	-0.012573734	-0.030088954
0.059173256	-0.08788975	0.087008744	0.08562904	-0.13352674	-0.085795	-0.14211586	-0.11499814	0.05470449	-0.07647952	-0.14828217	-0.07015483	0.055395283	0.14318614	-0.04379537	0.05310133
0.010018135	-0.015295192	-0.056140047	-0.037722576	0.05428723	0.059830166	0.12431745	0.06883085	-0.12681025	0.043147918	0.046323355	0.062088408	-0.08449871	-0.091705814	0.07273271	-0.1051635
-0.116763934	0.08715236	0.01921618	0.032445807	-0.024906313	0.0026777042	0.0078727165	0.041350916	0.06469641	-0.0027547185	0.025374148	0.0066558747	0.007515427	-0.015605495	0.04524344	0.087139465
-0.1827321	0.19782616	-0.33354333	-0.27806553	0.33740714	0.24963316	0.3080836	0.3015436	-0.33394533	0.23752125	0.23748939	0.28091067	-0.30144176	-0.29146102	0.25737986	-0.37988022
-0.103368506	0.12195734	-0.054488536	-0.14803708	0.15158108	0.14013542	0.15640412	0.06315024	-0.08006409	0.07861791	0.09630625	0.06697425	-0.077430986	-0.10726428	0.12596588	-0.08039352
0.0107423775	0.06391535	0.0018495127	0.046293817	0.010154875	0.0039113914	-0.05403946	-0.037129212	0.010332646	0.016298529	-0.037739843	-0.002081669	0.051566195	0.022918498	-0.032698262	0.048252754
-0.027126174	-0.03630041	0.049538188	0.06535866	-0.092633106	-0.03023355	-0.1049197	-0.055502925	0.1261968	-0.045256328	-0.02100022	0.0022296198	0.0311573	0.06189165	-0.12574911	0.0825757
-0.044241283	0.07558042	0.06507457	0.13519906	-0.035179075	0.017541584	-0.08969176	-0.028635807	0.07339343	-0.029309185	-0.04564644	0.049285803	-0.02079079	0.06811147	0.003212769	0.049802773
-0.09803339	0.15522008	-0.04284695	-0.06705383	0.0649396	0.041290987	0.10159781	0.04172539	-0.03148915	0.10677406	0.05736251	0.029351508	-0.100909546	-0.054975215	0.10011823	-0.086384535
-0.28573906	0.2617143	-0.4128981	-0.43167987	0.41944855	0.41254497	0.3946468	0.39481875	-0.45722482	0.39446115	0.38812792	0.31451744	-0.3817263	-0.33149764	0.3419172	-0.44398516
-0.06846697	0.09226298	-0.07486009	-0.0860925	0.07895642	0.061421502	0.061585452	0.10857827	-0.053415585	0.058090247	0.035453197	0.121585414	-0.1007983	-0.026932325	0.0985202	-0.10105105
0.09254678	-0.13466702	0.071868844	0.13081771	-0.09709562	-0.03273227	-0.10937038	-0.12167899	0.1024701	-0.1384736	-0.046256583	-0.087129496	0.11851314	0.11079798	-0.071733475	0.06126635
0.25984758	-0.2995138	0.22475976	0.21487965	-0.2802351	-0.21821126	-0.20602588	-0.22412573	0.24432345	-0.2721524	-0.21041965	-0.269149	0.21061313	0.22552097	-0.26435876	0.27391964
-0.19976597	0.13607292	-0.36754727	-0.3810565	0.32700947	0.25156567	0.31433138	0.36145547	-0.44463784	0.2850546	0.29225156	0.27743417	-0.2567086	-0.26153833	0.3459833	-0.33181447
-0.32380936	0.24504209	-0.48342204	-0.43407315	0.5180399	0.41638944	0.41239122	0.42514062	-0.58592266	0.3726157	0.44534993	0.44235873	-0.44603485	-0.36752093	0.42297804	-0.51237375
-0.019143661	-0.03181821	-0.031823784	-0.06506079	0.11777715	-0.0019666236	0.053173956	0.07117497	-0.108970545	0.05952206	0.06164391	-0.019107997	-0.03401401	-0.025752593	0.081444785	-0.047606923
-0.3988309	0.40116608	-0.42930713	-0.42378604	0.38867384	0.4097717	0.40324453	0.4136906	-0.41283107	0.42050827	0.4062003	0.4401748	-0.4494081	-0.4488998	0.43801323	-0.3953236
0.066194564	-0.031893846	0.055157483	-0.014238678	0.003502826	-0.048479613	-0.046633795	-0.015619308	0.0034484318	-0.053557307	-0.06496595	-0.015501291	0.0035715012	0.06346307	-0.0070077195	0.051719777
-0.006474267	0.0052741384	0.22068821	0.17250328	-0.13062753	-0.11556231	-0.19750087	-0.09918872	0.2219584	-0.10622502	-0.074376926	-0.037162803	0.06308686	0.11657631	-0.14479405	0.18667288
0.0139497835	0.044968538	-0.08314582	-0.09074551	0.1058471	0.016484113	0.106885016	0.035965852	-0.08721139	0.08622142	0.0445392	0.08460295	-0.074978195	-0.048510212	0.09652742	-0.06533111
-0.14546165	0.134786	-0.072654285	-0.01955519	0.06202162	0.065410934	0.026897969	0.04478471	-0.076070815	0.11957028	0.13068645	0.13279548	-0.053530924	-0.071829125	0.10703836	-0.0933193
-0.031922083	0.01958419	0.1387759	0.116098985	-0.15946929	-0.07151902	-0.08028708	-0.08980729	0.12250462	-0.009626525	-0.06328563	-0.014547399	0.06481381	0.09182119	-0.10992776	0.106991306
0.20500153	-0.12916082	0.25972486	0.26638374	-0.28589293	-0.27618182	-0.27886042	-0.284284	0.26382947	-0.25617236	-0.20051706	-0.1927952	0.27586406	0.26145428	-0.2802358	0.25771698
-0.07612427	0.051356304	0.00095897383	-0.067014575	0.034074474	-0.0066861203	0.027046386	0.05681145	0.020163238	-0.0017638791	0.055557333	0.04349549	0.0006907264	0.005621031	0.06456054	-0.059616428
-0.094230264	-0.03343761	-0.09982163	-0.08896946	0.12435492	0.10833642	0.10576209	0.129344	-0.07392943	0.037501484	0.14137055	0.0690629	-0.08336994	-0.11442651	0.104310274	-0.041990567
0.07234132	-0.07040163	0.17565629	0.25058421	-0.20426399	-0.20066093	-0.24116796	-0.20467925	0.23383963	-0.15737309	-0.11977501	-0.11771764	0.14439543	0.20930374	-0.20825826	0.21708348
0.07507365	-0.17005286	0.2534458	0.2751778	-0.2771925	-0.23435932	-0.27173752	-0.1904323	0.29937643	-0.2159594	-0.17979248	-0.13542694	0.21600094	0.20319892	-0.16238192	0.29240337
0.31863874	-0.40978998	0.48570818	0.53592855	-0.5034331	-0.44704902	-0.5775393	-0.5414129	0.59887546	-0.48217168	-0.46311697	-0.48359707	0.50403255	0.52245015	-0.46390828	0.55754846
-0.009943551	0.08490131	0.043980464	0.013505098	-0.0065428084	-0.029655578	-0.0035472112	0.054056533	0.024627604	0.023357753	0.011055042	0.06688362	0.028088449	-0.019937541	0.010829111	-0.05277501
-0.09116184	0.046805546	-0.32174328	-0.24228856	0.31022573	0.30449456	0.2775781	0.25349072	-0.4389497	0.25724784	0.25290784	0.27041078	-0.31091696	-0.29861736	0.28484732	-0.34938994
0.035908982	-0.098127104	-0.0031084109	-0.0036000507	0.074816614	-0.004137605	0.06709659	0.034229357	-0.08709566	0.0008242582	0.05586447	-0.06713666	-0.030934278	0.0119255455	0.017776467	-0.018570459
0.72016335	-0.60317796	0.9998212	0.99190086	-1.0469935	-0.91524154	-0.9727806	-1.017235	1.0895581	-0.89399886	-0.9828012	-0.8886075	0.91460127	0.96164477	-0.88055855	1.0906107
0.08966461	-0.076708734	0.13690166	0.107313596	-0.11810974	-0.20394981	-0.1373219	-0.17231967	0.12904929	-0.09694289	-0.20104973	-0.10226256	0.16485478	0.16637239	-0.14379585	0.1386572
-0.54712456	0.61543745	-0.6987874	-0.668418	0.79269326	0.6818835	0.76261127	0.76766896	-0.87913144	0.7657097	0.70741236	0.7234001	-0.7439329	-0.7199647	0.6880594	-0.82749
